image_name,hue,saturation,value,body_proportion_1,body_proportion_2,body_proportion_3
2614.jpg,9.588807786,96.32360097,175.1581509,0.7141847,1.9279758,0.58336776
2619.jpg,10.57792208,66.36147186,210.6277056,0.80351704,1.6471815,0.55447215
2622.jpg,8.805896806,94.24570025,187.1695332,0.7121296,1.6875324,0.58406794
2626.jpg,8.663244353,94.51334702,169.1827515,0.72621274,1.8702631,0.57930285
2629.jpg,10.27033493,83.32535885,194.5478469,0.7237387,1.6828532,0.58013433
2635.jpg,8.780645161,76.29032258,189.8344086,0.7358798,1.7714541,0.57607675
2638.jpg,9.090507726,71.60264901,192.1258278,0.6925591,1.718255,0.5908213
2650.jpg,10.18282548,75.26315789,197.9556787,0.7511994,1.7054262,0.57103723
2651.jpg,10.01880878,102.6489028,180.7899687,0.6179092,1.7475296,0.6180816
2654.jpg,9.638954869,96.56057007,177.1543943,0.7295782,1.9456829,0.5781756
2657.jpg,10.59731544,105.4988814,175.1208054,0.6873129,1.5859088,0.5926583
2661.jpg,6.546174142,101.2691293,119.6279683,0.7003869,1.9595169,0.58810145
2669.jpg,10.46391753,108.1159794,162.3659794,0.6816449,1.8099966,0.5946559
2676.jpg,10.58246347,91.68475992,188.5866388,0.6814774,1.9112948,0.5947151
2681.jpg,10.47826087,87.19565217,184.458498,0.7035562,1.7068814,0.5870074
2685.jpg,9.066115702,100.4132231,175.3746556,0.7461532,1.9182186,0.57268745
2689.jpg,7.461805556,93.00694444,167.8333333,0.6794274,1.9050561,0.59544104
2690.jpg,8.794871795,91.04871795,181.3435897,0.7415692,1.8237435,0.5741948
2697.jpg,9.139465875,115.8071217,142.4896142,0.68389434,1.692444,0.5938615
2699.jpg,8.912162162,75.15990991,198.8265766,0.72690934,1.7932525,0.5790692
2704.jpg,7.840782123,88.1452514,174.9134078,0.65773076,1.6865919,0.6032343
2714.jpg,10.59663866,72.88235294,179.372549,0.7057855,1.8105305,0.5862402
2720.jpg,9.89119171,82.73056995,197.3393782,0.6930771,1.6177874,0.5906406
2723.jpg,9.649350649,85.19220779,196.4337662,0.70425224,1.6429192,0.58676755
2724.jpg,9.133838384,83.92171717,187.5378788,0.7743645,1.8370227,0.56358206
2727.jpg,9.781553398,85.84466019,182.0291262,0.7317179,1.783224,0.5774613
2731.jpg,8.766025641,111.1634615,153.9647436,0.6676199,1.7225182,0.59965706
2734.jpg,8.734870317,113.9654179,156.8357349,0.6846661,1.7472342,0.5935894
2738.jpg,8.199430199,110.1823362,145.2165242,0.68180865,1.8064383,0.594598
2741.jpg,9.488888889,93.81111111,202.3888889,0.7159235,1.2544005,0.58277655
2744.jpg,8.782352941,75.33235294,194.9441176,0.6931952,1.8384663,0.59059936
2747.jpg,9.089285714,79.13265306,184.7117347,0.71684384,1.710493,0.58246416
2755.jpg,10.25069638,95.74930362,170.7381616,0.6808525,1.5802935,0.5949362
2757.jpg,10.34299517,87.09178744,196.9009662,0.6423408,2.2229443,0.6088871
2759.jpg,8.844776119,109.641791,153.2955224,0.7232435,1.7283528,0.58030105
2764.jpg,9.557142857,78.60571429,195.5657143,0.7261449,1.9554719,0.5793256
2771.jpg,11.56888889,83.91777778,196.6111111,0.73494273,1.8451545,0.57638794
2779.jpg,11.07913669,107.2709832,168.853717,0.692279,1.782192,0.5909191
2791.jpg,10.29691211,88.72684086,194.7315914,0.7075622,1.5629075,0.5856302
2798.jpg,11.10688836,102.1306413,182.4940618,0.68292946,1.8181521,0.5942019
2806.jpg,8.819672131,128.5868852,140.7147541,0.6352258,1.7390207,0.6115363
2813.jpg,9.115646259,138.707483,138.3900227,0.68292314,1.6572804,0.59420425
2826.jpg,9.750617284,86.4,207.9308642,0.70369565,1.582248,0.5869593
2827.jpg,9.881773399,87.79310345,187.6576355,0.76677525,1.7965511,0.56600296
2828.jpg,8.964467005,129.8121827,142.748731,0.79563016,1.6677086,0.5569076
2829.jpg,9.178787879,111.4060606,164.1484848,0.72523123,1.7027285,0.57963246
2830.jpg,8.644562334,75.30769231,177.4403183,0.64876264,1.5664468,0.60651547
2831.jpg,9.79787234,96.65691489,196.8005319,0.6599502,1.6358535,0.6024277
2832.jpg,9.13648294,96.92125984,185.6299213,0.66454566,1.5414957,0.6007646
2833.jpg,10.12464589,101.388102,186.8498584,0.62821007,1.6558468,0.6141713
2834.jpg,10.12722646,92.53435115,193.4096692,0.6757496,1.7446795,0.5967479
2835.jpg,10.07567568,98.61891892,184.8027027,0.61837125,1.8274051,0.6179052
2836.jpg,11.1849711,96.0327553,155.238921,0.67370445,1.4895966,0.5974771
2837.jpg,11.20116054,95.71566731,155.4584139,0.67370445,1.4895966,0.5974771
2838.jpg,9.332480818,87.92327366,190.3273657,0.70136184,1.8662546,0.58776444
2839.jpg,8.561712846,80.0906801,186.6146096,0.7169257,1.8253597,0.5824364
2840.jpg,9.453367876,98.65544041,182.3290155,0.6869741,1.8052759,0.5927773
2841.jpg,9.375,95.19836957,169.861413,0.7867426,1.7362485,0.5596777
2842.jpg,6.780185759,96.43653251,137.3962848,0.68851364,1.6545688,0.5922368
2843.jpg,11.07648184,104.8661568,172.0478011,0.6324077,1.7130889,0.6125921
2844.jpg,11.53018868,102.5886792,180.8358491,0.72675407,1.4311308,0.5791213
2845.jpg,11.18362832,90.08849558,187.090708,0.68602943,1.5811872,0.5931094
2846.jpg,11.30697674,93.43023256,187.1186047,0.65150017,1.4456893,0.60551006
2847.jpg,9.880733945,94.8646789,187.3761468,0.6711353,1.7667816,0.5983956
2848.jpg,9.318471338,131.2579618,125.1783439,0.76021665,1.6708324,0.5681119
2849.jpg,9.498630137,93.64657534,184.7945205,0.6830762,1.7542715,0.5941502
2850.jpg,9.5,93.68032787,184.6612022,0.6830762,1.7542715,0.5941502
2851.jpg,9.54155496,76.17158177,198.1313673,0.7260385,1.7036866,0.5793613
2852.jpg,10.39130435,74.13285024,196.2657005,0.7226325,1.8449798,0.5805068
2853.jpg,8.658730159,137.4404762,133.3730159,0.6596746,1.8267609,0.60252774
2854.jpg,8.478134111,81.48979592,200.8717201,0.7028453,1.5809543,0.58725244
2855.jpg,9.397790055,92.2320442,169.8701657,0.7442931,1.7476866,0.57329816
2856.jpg,10.12173913,95.43043478,180.3173913,0.7207246,1.6339539,0.58115053
2857.jpg,8.903846154,82.6043956,177.75,0.7278704,1.8023661,0.57874715
2858.jpg,8.992063492,91.52645503,184.989418,0.7311582,2.0580435,0.5776479
2859.jpg,8.762452107,91.00766284,177.1417625,0.7235217,1.8868586,0.58020735
2860.jpg,7.688421053,83.56842105,179.3431579,0.75032926,1.6553288,0.57132107
2862.jpg,9.556164384,89.49589041,177.1287671,0.7445144,1.6805968,0.5732254
2863.jpg,9.512738854,78.49044586,189.3312102,0.72839254,1.503807,0.5785723
2864.jpg,9.73857868,66.64467005,211.8908629,0.6835727,1.8431685,0.5939749
2865.jpg,10.91363636,92.32272727,181.2431818,0.71221966,1.5711714,0.5840372
2866.jpg,10.02051282,102.6153846,183.8358974,0.64486706,1.8475748,0.6079519
2867.jpg,9.820936639,114.7768595,172.6804408,0.5979226,1.8234572,0.62581253
2868.jpg,6.336182336,63.57549858,186.5868946,0.8124391,1.6324791,0.55174273
2869.jpg,9.560526316,96.66315789,180.2236842,0.7453463,1.71519,0.5729522
2870.jpg,9.724137931,84.08753316,196.1564987,0.6302022,1.7408911,0.6134209
2871.jpg,9.610126582,88.70886076,191.0126582,0.6752777,1.599966,0.59691596
2872.jpg,10.59259259,112.6243386,175.478836,0.6996234,1.8418019,0.5883656
2873.jpg,9.340501792,98.55197133,177.5878136,0.71190065,1.6970378,0.5841461
2875.jpg,8.167582418,101.5851648,149.1895604,0.8225941,1.7334139,0.5486685
2876.jpg,9.740740741,95.16790123,186.9259259,0.61546314,5.2926364,0.61901754
2877.jpg,8.705570292,82.37135279,186.0132626,0.77290493,1.7467313,0.564046
2878.jpg,8.039906103,104.6361502,150.6244131,0.716748,1.8432492,0.58249664
2879.jpg,9.576388889,108.2118056,172.1875,0.6781102,1.7231009,0.5959084
2880.jpg,9.576923077,92.0625,192.6442308,0.7557279,1.7367748,0.56956434
2881.jpg,9.070048309,118.5289855,144.2439614,0.73851067,1.7506722,0.575205
2882.jpg,9.665809769,88.22107969,197.2236504,0.69655377,1.6880057,0.5894302
2883.jpg,10.10930233,86.98139535,197.2395349,0.77066845,1.567474,0.5647585
2884.jpg,9.022012579,101.0754717,168.8427673,0.68478817,1.5760964,0.59354645
2885.jpg,8.533653846,107.0552885,166.9278846,0.6649915,1.8212171,0.60060364
2886.jpg,9.89,84.935,200.96,0.7453787,1.7817509,0.5729416
2887.jpg,10.24683544,120.3860759,171.1075949,0.6416189,1.7703915,0.60915476
2888.jpg,7.19047619,107.6466165,124.7368421,0.72483224,1.9273783,0.5797665
2889.jpg,9.709923664,86.15521628,188.0178117,0.74814725,1.619782,0.5720342
2890.jpg,9.249357326,89.40102828,165.3830334,0.6949348,1.8855846,0.58999324
2891.jpg,10.16618911,77.44412607,190.8338109,0.7558016,1.7844213,0.56954044
2892.jpg,9.072222222,94.23333333,171.4194444,0.7214442,1.5645195,0.5809076
2893.jpg,9.495912807,93.69209809,153.4686649,0.6331359,1.895638,0.61231893
2894.jpg,9.160714286,89.25765306,176.0408163,0.7787517,1.6293701,0.562192
2895.jpg,9.182741117,89.47208122,176.0685279,0.7787517,1.6293701,0.562192
2896.jpg,9.412037037,86.80092593,180.3564815,0.7689005,1.7246312,0.56532294
2897.jpg,9.385321101,86.76605505,180.4495413,0.7689005,1.7246312,0.56532294
2898.jpg,9.278215223,92.50918635,198.7506562,0.7740386,1.7009109,0.5636856
2899.jpg,9.837004405,88.38105727,204.2356828,0.82265145,1.5858757,0.5486513
2900.jpg,9.495348837,94.47209302,198.1883721,0.7051932,1.8408972,0.58644384
2901.jpg,9.666666667,86.76870748,204.9070295,0.80702966,1.4390687,0.5533944
2902.jpg,9.465686275,94.20588235,198.8112745,0.7071777,1.7219559,0.5857621
2903.jpg,11.17505995,92.63549161,189.3884892,0.6860644,1.7063783,0.59309715
2904.jpg,11.11311054,96.30848329,192.2724936,0.6168395,1.8410847,0.6184906
2905.jpg,9.105263158,82.30576441,184.9749373,0.7492392,1.7713974,0.5716771
2906.jpg,9.252358491,97.41981132,175.6132075,0.7398685,1.8775914,0.5747561
2907.jpg,10.5015873,95.94920635,176.6984127,0.700009,1.5854939,0.5882322
2908.jpg,10.68209877,91.57716049,182.1111111,0.68827254,1.6108172,0.59232146
2909.jpg,10.73924731,103.9489247,178.8306452,0.6861124,1.7066203,0.5930803
2910.jpg,10.736,103.6026667,179.424,0.6861124,1.7066203,0.5930803
2911.jpg,10.09722222,85.2337963,196.7847222,0.92381066,1.6021351,0.5198017
2912.jpg,10.05827506,84.54545455,194.3566434,0.9118658,1.3428608,0.5230493
2913.jpg,9.327319588,85.13402062,179.1649485,0.706517,1.681197,0.5859889
2914.jpg,8.738636364,78.00568182,186.8352273,0.7179772,1.8005155,0.5820799
2915.jpg,10.41191067,78.57816377,205.2034739,0.74207634,1.6368526,0.57402766
2916.jpg,10,121.1847134,171.066879,0.639953,1.7224336,0.6097736
2917.jpg,10.8011811,104.8484252,181.5177165,0.5956614,1.7425611,0.6266994
2918.jpg,10.96530612,106.0081633,182.9918367,0.5832868,1.8502266,0.6315975
2919.jpg,8.486803519,87.70381232,179.1759531,0.73468333,1.9188509,0.5764741
2920.jpg,9.13546798,94.95566502,177.8916256,0.78402764,1.8357537,0.5605294
2921.jpg,9.150990099,94.95049505,177.8341584,0.78402764,1.8357537,0.5605294
2922.jpg,13.31151832,106.7460733,204.5837696,0.78565603,1.7078397,0.5600183
2923.jpg,9.172169811,85.62735849,185.0943396,0.7089523,1.6225775,0.5851539
2924.jpg,10.31384615,98.91384615,182.9507692,0.7181483,1.7757093,0.58202195
2925.jpg,8.848664688,96.21958457,176.0326409,0.71716166,1.9505852,0.58235633
2926.jpg,11.00257732,78.59536082,194.5902062,0.7043204,1.7356963,0.5867441
2927.jpg,10.62569832,78.12290503,200.2597765,0.640782,1.8199289,0.6094655
2928.jpg,11.39637306,101.8056995,177.9430052,0.6962302,1.6725891,0.5895426
2929.jpg,9.197640118,91.31858407,183.920354,0.7691595,1.6910466,0.56524014
2930.jpg,9.399477807,85.10443864,183.4020888,0.73506725,1.6908151,0.5763465
2931.jpg,6.922839506,108.7253086,154.0339506,0.6984446,1.7963824,0.58877397
2932.jpg,9.23659306,103.7539432,161.4984227,0.75546956,1.7181647,0.56964815
2933.jpg,9.32748538,95.7251462,173.4385965,0.7269241,1.582644,0.5790642
2934.jpg,8.264492754,99.90217391,170.4601449,0.71793073,1.6612868,0.5820957
2935.jpg,9.582317073,100.097561,175.722561,0.7326143,1.7969719,0.5771625
2936.jpg,9.84592145,102.2145015,167.2296073,0.76422524,1.6552223,0.56682104
2937.jpg,9.471794872,95.65897436,178.3820513,0.79271907,1.7841054,0.55781186
2938.jpg,9.52685422,95.47826087,178.3503836,0.79271907,1.7841054,0.55781186
2939.jpg,10.20861678,85.50340136,210.0045351,0.724606,1.7714996,0.57984257
2940.jpg,7.596610169,92.36271186,169.3932203,0.7198345,1.6624931,0.5814513
2941.jpg,9.396103896,101.3798701,186.2077922,0.70874524,1.6046915,0.58522475
2942.jpg,9.751428571,94.55142857,186.9685714,0.76386434,1.6315733,0.566937
2943.jpg,9.491176471,95.05882353,186.2205882,0.71484745,1.6064938,0.5831422
2944.jpg,9.632829374,84.06479482,193.1857451,0.7822367,1.662804,0.5610927
2945.jpg,8.117962466,77.88203753,188.2520107,0.83663636,1.7639647,0.5444736
2946.jpg,7.600609756,89.71036585,168.5121951,0.7322391,1.8014024,0.57728755
2947.jpg,10.31004367,91.62445415,183.3995633,0.7139063,1.7204604,0.5834625
2948.jpg,10.83030303,100.9878788,181.8090909,0.7323844,1.7435429,0.5772391
2949.jpg,10.95085995,94.71253071,191.5872236,0.6318436,1.7487882,0.6128038
2950.jpg,10.99040767,98.15827338,183.7697842,0.6100962,1.8637952,0.62108094
2951.jpg,11.14099217,93.8537859,190.151436,0.6089288,1.693159,0.62153155
2952.jpg,8.447513812,91.67679558,171.7651934,0.74201155,1.7947652,0.574049
2953.jpg,11.07219251,92.31016043,188.868984,0.6604503,1.5661538,0.6022463
2954.jpg,9.671732523,155.6079027,111.8449848,0.7818183,8.283829,0.5612245
2955.jpg,9.716942149,85.18595041,192.3347107,0.7680426,1.7150471,0.5655972
2956.jpg,7.92384106,145.1192053,127.3708609,0.6923399,1.700115,0.5908978
2957.jpg,9.304878049,123.6432927,145.2042683,0.7160939,1.4807919,0.5827187
2958.jpg,8.841584158,126.5478548,146.4224422,0.71356875,1.5406291,0.5835774
2959.jpg,8.608695652,104.9818841,139.5144928,0.6437349,1.8174232,0.6083706
2960.jpg,8.43622449,131.4081633,135.3418367,0.74719906,1.6063077,0.5723446
2961.jpg,9.168091168,131.017094,120.4216524,0.7390383,1.7609452,0.57503045
2962.jpg,10.30867347,90.82142857,184.7857143,0.7655045,1.9655786,0.56641036
2963.jpg,9.356643357,80.22843823,191.3030303,0.7123925,1.7528449,0.58397824
2964.jpg,10.64498645,90.29268293,193.2411924,0.74833804,1.4759345,0.5719718
2965.jpg,6.544827586,96.43448276,133.7310345,0.73831064,1.6822442,0.5752712
2966.jpg,7.729299363,89.35031847,170.1305732,0.6903074,1.7595319,0.5916084
2967.jpg,7.604166667,87.55654762,176.4047619,0.6649229,1.7979622,0.6006284
2968.jpg,7.908536585,93.45426829,175.3506098,0.69699484,1.7366443,0.58927697
2969.jpg,9.945626478,84.01654846,199.2387707,0.7235359,1.7261565,0.5802026
2970.jpg,9.872340426,89.47754137,192.2293144,0.66829455,1.7107815,0.5994145
2971.jpg,9.512578616,92.48742138,189.8427673,0.5976302,1.9192541,0.6259271
2972.jpg,10.28238342,68.71502591,212.6917098,0.6647442,1.6332245,0.60069287
2973.jpg,10.31510417,68.45833333,213.2083333,0.6647442,1.6332245,0.60069287
2975.jpg,7.979044426,76.61106454,195.4224644,3.9265177,2.771686,0.20298313
2976.jpg,7.449324324,69.17905405,193.8209459,0.7894695,1.6677951,0.55882484
2977.jpg,7.41,69.40666667,193.6666667,0.7894695,1.6677951,0.55882484
2980.jpg,8.691099476,73.88743455,188.6282723,0.77151996,1.8710047,0.56448704
2981.jpg,8.706806283,73.70418848,188.8534031,0.77151996,1.8710047,0.56448704
2982.jpg,7.909859155,91.64788732,168.6704225,0.71653485,1.9029545,0.582569
2990.jpg,9.951162791,73.63255814,197.472093,0.7253612,1.8246212,0.5795888
2992.jpg,8.816326531,76.87755102,191.1982507,0.7253723,1.8891004,0.5795851
2995.jpg,8.652173913,95.83399209,164.5968379,0.60138965,1.8841656,0.6244576
2998.jpg,9.567901235,101.5648148,173.4228395,0.71296,1.8608238,0.58378476
3000.jpg,9.365625,104.79375,173.35625,0.7056239,1.9023834,0.5862957
3001.jpg,7.241877256,89.84837545,171.5920578,0.73441476,1.740383,0.57656336
3004.jpg,9.322834646,76.02887139,189.8608924,0.70669466,1.7466582,0.5859279
3010.jpg,10.51558753,80.99280576,201.5971223,0.7199728,1.5836211,0.58140457
3012.jpg,7.501449275,91.62028986,170.2985507,0.6922357,1.7116835,0.5909342
3013.jpg,7.484149856,91.36023055,170.740634,0.6922357,1.7116835,0.5909342
3015.jpg,8.481586402,91.63739377,160.2407932,0.70294225,1.7507857,0.587219
3021.jpg,9.963157895,93.41578947,189.6447368,0.67338437,1.871508,0.5975913
3022.jpg,6.356707317,64.19207317,195.8109756,0.67285216,1.690861,0.5977815
3028.jpg,9.319875776,105.5372671,169.9223602,0.6887595,1.7667696,0.5921506
3031.jpg,10.03430079,85.17150396,194.5567282,0.6976229,1.6366465,0.589059
3037.jpg,10.78973105,101.9070905,178.2176039,0.8329495,1.8669848,0.5455688
3041.jpg,8.985955056,78.13764045,191.3623596,0.6852378,1.7428187,0.5933881
3044.jpg,8.918256131,74.34059946,193.3923706,0.7213143,1.8168769,0.58095145
3048.jpg,8.533898305,73.26836158,195.6186441,0.7425922,1.9239224,0.5738577
3050.jpg,9.76340694,99.30599369,188.1892744,0.68077606,1.7864021,0.59496325
3059.jpg,8.037128713,86.87376238,173.6064356,0.7128508,1.6934354,0.583822
3062.jpg,7.811111111,88.03333333,170.2194444,0.74499345,1.6569036,0.5730681
3068.jpg,9.487046632,90.4119171,171.880829,0.7233152,1.7875363,0.5802769
3074.jpg,9.524675325,85.61298701,189.2207792,0.7416156,2.041971,0.57417953
3077.jpg,9.252777778,108.1166667,176.8444444,0.6328864,1.7022759,0.6124125
3080.jpg,10.73378076,103.639821,180.5480984,0.6835827,1.8456525,0.59397143
3081.jpg,9.290055249,88.72928177,189.5110497,0.67324775,1.7134728,0.5976401
3084.jpg,10.11375661,92.23809524,182.2354497,0.69634265,1.7546781,0.5895035
3089.jpg,8.347560976,76.05487805,191.8932927,0.7805751,2.0567384,0.5616163
3090.jpg,9.849489796,103.5153061,166.119898,0.75534767,1.7211006,0.5696877
3106.jpg,11.63218391,106.4137931,172.6045977,0.66657794,1.7576694,0.600032
3109.jpg,10.08146067,85.0505618,191.8146067,0.72725636,1.9265821,0.57895285
3110.jpg,9.963087248,98.15100671,174.8590604,0.7136414,1.9372969,0.58355266
3113.jpg,10.38005391,88.39083558,185.9541779,0.75397694,1.8549067,0.570133
3119.jpg,9.125603865,87.28502415,174.9951691,0.7357575,1.9146575,0.57611734
3121.jpg,8.762541806,83.58528428,183.4983278,0.7313581,1.8893124,0.5775813
3122.jpg,8.772575251,83.86956522,182.6020067,0.7313581,1.8893124,0.5775813
3126.jpg,8.964539007,93.71985816,175.1950355,0.7383718,1.8548325,0.5752509
3127.jpg,8.695431472,102.1614213,171.7553299,2.139998,1.7588353,0.31847155
3130.jpg,9.313664596,98.96583851,173.9378882,0.7090595,1.9805645,0.5851171
3134.jpg,6.755980861,96.54545455,158.9808612,0.735552,1.585252,0.5761855
3137.jpg,6.164345404,97.7270195,153.2367688,0.6585205,1.7236507,0.60294706
3140.jpg,9.602209945,101.2707182,169.5801105,0.74189895,1.804192,0.5740861
3143.jpg,9.737804878,90.70121951,190.222561,0.71938133,1.789152,0.58160454
3146.jpg,10.09912536,96.86880466,179.6443149,0.71031237,1.7383115,0.58468854
3151.jpg,9.788856305,99.41935484,184.9824047,0.6660783,1.7240027,0.60021186
3153.jpg,10.5907781,93.79538905,187.2680115,0.7117063,1.7782037,0.58421236
3154.jpg,10.59130435,94.12753623,186.8550725,0.7117063,1.7782037,0.58421236
3157.jpg,10.56140351,90.8625731,188.6345029,0.72549605,1.7426252,0.5795435
3165.jpg,8.902173913,109.2418478,167.9891304,0.77217764,1.7770234,0.5642775
3168.jpg,8.705167173,92.71732523,178.4772036,0.74261755,1.7880836,0.5738494
3171.jpg,9.701711491,99.16381418,184.3105134,0.6771138,1.581472,0.5962625
3174.jpg,8.481958763,93.97164948,175.2448454,0.73021966,1.9165223,0.57796127
3180.jpg,8.596658711,120.1050119,156.9069212,0.6866763,1.6489706,0.592882
3182.jpg,10.05513784,86.17293233,197.9598997,0.65948766,1.8000232,0.6025956
3183.jpg,9.593167702,97.22670807,184.8757764,0.7126716,1.8638084,0.5838831
3187.jpg,10.16758242,76.17307692,195.1593407,0.72593427,1.86181,0.5793963
3190.jpg,9.919512195,85.03414634,199.6487805,0.77046263,1.8664776,0.5648241
3191.jpg,10.0042735,94.54700855,185.6559829,0.63359517,1.6200267,0.6121468
3192.jpg,9.660167131,90.95543175,185.3955432,0.6960946,1.7722766,0.5895898
3198.jpg,10.44964871,78.06323185,207.557377,0.725059,1.6716881,0.57969034
3203.jpg,10.47330097,74.1868932,211.9199029,0.6881309,1.7565578,0.5923711
3211.jpg,10.29816514,86.54816514,199.4518349,0.7174339,1.5427774,0.58226407
3215.jpg,10.22843823,84.33799534,199.2377622,0.7070683,1.6850013,0.58579963
3218.jpg,9.20498615,122.265928,146.6260388,0.8180893,1.8051491,0.55002797
3223.jpg,14.04627249,100.6606684,216.3701799,0.8640093,1.7053835,0.536478
3224.jpg,10.52908587,94.50138504,188.465374,0.6548133,1.7444922,0.60429776
3225.jpg,10.56232687,94.80886427,187.8698061,0.6548133,1.7444922,0.60429776
3232.jpg,8.875311721,93.89027431,174.9775561,0.76513755,1.8819573,0.5665281
3241.jpg,8.25,89.70608108,174.0912162,0.7082112,1.6704682,0.5854077
3242.jpg,10.49066667,76.952,202.36,0.6804519,1.7523288,0.595078
3246.jpg,9.336206897,130.545977,126.637931,0.6917392,1.8066529,0.5911076
3249.jpg,8.396226415,94.78706199,154.819407,0.68568504,1.7193599,0.5932306
3250.jpg,8.38172043,94.68010753,155.0241935,0.68568504,1.7193599,0.5932306
3254.jpg,9.125,106.5659722,155.3576389,0.82467586,1.7292142,0.54804254
3260.jpg,11.198,109.506,186.788,0.736827,1.6092871,0.57576257
3261.jpg,11.18074656,108.1355599,188.891945,0.736827,1.6092871,0.57576257
3268.jpg,8.892950392,104.229765,172.4281984,0.6726927,1.6975886,0.59783846
3272.jpg,9.265306122,104.7521866,138.3965015,0.83481956,1.7302207,0.5450127
3274.jpg,8.737209302,98.45116279,175.1209302,0.73916703,1.8968667,0.57498795
3277.jpg,9.196721311,103.5846995,152.8196721,0.71509516,1.6067257,0.58305806
3278.jpg,9.190735695,103.5694823,152.8555858,0.71509516,1.6067257,0.58305806
3282.jpg,9.230769231,86.73076923,178.1274038,0.74568874,1.7348803,0.5728398
3287.jpg,9.026315789,93.24736842,171.7631579,0.7438409,1.755013,0.5734468
3307.jpg,8.839285714,82.14030612,182.6913265,0.7369782,1.824726,0.57571244
3310.jpg,8.859042553,121.5106383,135.6196809,0.67253655,1.6842686,0.59789425
3318.jpg,6.95,68.00294118,192.3470588,0.72506475,1.6831343,0.57968843
3326.jpg,7.83933518,118.9418283,114.6426593,0.8300979,1.7673041,0.54641885
3332.jpg,8.855704698,113.3557047,157.3322148,0.6266409,1.820591,0.6147638
3340.jpg,8.315217391,85.45108696,177.4701087,0.7643995,1.8139989,0.56676507
3344.jpg,8.874251497,95.63473054,174.2844311,0.7347635,1.7738389,0.5764474
3347.jpg,10.54025974,82.48311688,192.6519481,0.73041105,1.7386324,0.57789737
3348.jpg,10.54896907,82.47680412,192.6365979,0.73041105,1.7386324,0.57789737
3352.jpg,9.95389049,88.32276657,188.2103746,0.66824245,1.6466047,0.59943324
3354.jpg,9.839662447,89.47046414,181.721519,0.79661083,1.6998022,0.5566036
3359.jpg,10.41479821,85.75112108,188.7735426,0.7362478,1.5897968,0.5759547
3362.jpg,10.42377261,79.0620155,202.2971576,0.64030707,1.7721591,0.60964197
3371.jpg,10.54716981,91.68733154,174.2668464,0.70102304,1.9428246,0.58788157
3372.jpg,10.48767123,113.9342466,176.9945205,0.69885755,1.650941,0.58863086
3375.jpg,9.417366947,93.20448179,174.1456583,0.7343357,1.7810265,0.57658964
3376.jpg,5.787096774,78.38387097,168.7193548,0.6984995,1.5382749,0.58875495
3381.jpg,13.16502463,104.364532,205.320197,0.7163145,1.589159,0.5826438
3384.jpg,13.16704289,105.9006772,201.986456,0.72063005,1.6592622,0.5811825
3388.jpg,9.976315789,101.3078947,173.5815789,0.757045,1.7496057,0.5691374
3389.jpg,11.81638418,104.4124294,181.319209,0.6750276,1.6821276,0.59700507
428.jpg,7.386018237,93.50151976,168.4954407,0.63327795,1.7742559,0.61226565
432.jpg,9.002724796,87.43324251,177.8692098,0.74762374,1.6561116,0.57220554
437.jpg,9.493464052,112.0098039,162.2875817,0.81502616,1.7398903,0.55095625
441.jpg,9.272727273,92.58126722,176.4022039,0.7196988,1.8667388,0.5814972
443.jpg,9.421348315,100.6348315,170.1460674,0.73307747,1.746817,0.57700825
446.jpg,9.554179567,102.1609907,166.9845201,0.7612778,1.8756734,0.5677696
449.jpg,9.714285714,99.11854103,175.1458967,0.6888742,1.8435131,0.5921104
453.jpg,9.709580838,98.46407186,168.7634731,0.74679124,1.8382709,0.57247823
461.jpg,9.50887574,98.64497041,173.4763314,0.7239286,1.8951416,0.58007044
463.jpg,8.013368984,87.69251337,171.6470588,0.68238324,1.6365607,0.5943949
476.jpg,9.187134503,77.00292398,191.997076,0.79012436,1.8536074,0.5586204
479.jpg,8.783536585,84.0945122,182.695122,0.70466435,1.9285171,0.58662575
483.jpg,8.762318841,77.62608696,191.6521739,0.7429209,1.8837767,0.5737495
484.jpg,9.043343653,93.98142415,183.2167183,0.83589214,1.7949144,0.5446943
485.jpg,10.69602273,95.57670455,182.4460227,0.7638021,1.7476408,0.56695706
490.jpg,9.482352941,78.92647059,201.5411765,0.6715282,1.7026742,0.5982549
5.jpg,11.03865979,110.5386598,165.5824742,0.69449663,1.7698727,0.59014577
502.jpg,10.20054201,80.39295393,201.6775068,0.67369235,1.6401588,0.5974814
505.jpg,11.64738292,76.66115702,200.6556474,0.74889636,1.7610662,0.57178915
509.jpg,11.86956522,77.29347826,202.861413,0.7493744,1.8325795,0.5716329
514.jpg,9.909638554,100.6506024,168.9066265,0.73092234,1.82216,0.5777267
517.jpg,9.849438202,103.2404494,157.5820225,0.72663856,1.768896,0.57916003
520.jpg,9.442708333,94.67708333,174.7265625,0.78565955,1.8140866,0.56001717
525.jpg,9.338174274,84.44813278,186.4170124,0.7168844,1.7297479,0.5824504
531.jpg,9.807829181,114.4626335,120.7508897,0.6886163,1.7026213,0.5922009
539.jpg,9.158590308,92.02643172,157.1321586,0.6891937,1.7178032,0.5919984
544.jpg,8.867117117,91.80630631,160.4684685,0.73641396,1.7429608,0.57589954
545.jpg,9.345679012,80.8,191.5604938,0.71632683,1.8531104,0.5826396
549.jpg,8.639344262,136.157377,137.8360656,0.6697272,1.845237,0.5989002
552.jpg,9.623229462,110.6232295,173.7932011,0.7005159,1.8629074,0.5880568
